LEAGUE,DATE,HOME,AWAY,DOUBLEHEADER,SECTION,MARKET,SELECTOR,POINT,SIDE,WIN %
MLB,20260421,MIA,STL,,player_prop,batter_h+r+rbi,669065,1.5,under,-171
MLB,20260421,SEA,ATH,,player_prop,batter_hits,671732,0.5,over,-343
MLB,20260421,SEA,ATH,,player_prop,batter_hits,641487,0.5,over,-303
MLB,20260421,CLE,HOU,,player_prop,batter_hits,677587,0.5,over,-358
MLB,20260421,TB,CIN,,player_prop,batter_hits,663743,0.5,over,-302
MLB,20260421,NYM,MIN,,player_prop,batter_hits,621439,0.5,over,-528
MLB,20260421,MIA,STL,,player_prop,batter_hits,689414,0.5,over,-670
MLB,20260421,AZ,CWS,,player_prop,batter_hits,677592,0.5,over,-477
MLB,20260421,NYM,MIN,,player_prop,batter_hits,656484,0.5,over,-155
MLB,20260421,AZ,CWS,,player_prop,batter_hits,805367,0.5,over,-500
MLB,20260421,DET,MIL,,player_prop,batter_hits,669003,0.5,over,-286
MLB,20260421,SEA,ATH,,player_prop,batter_hits,702284,0.5,over,-207
MLB,20260421,NYM,MIN,,player_prop,batter_hits,680777,0.5,over,-255
MLB,20260421,CHC,PHI,,player_prop,batter_hits,656941,0.5,over,-285
MLB,20260421,LAA,TOR,,player_prop,batter_hits,624585,0.5,over,-412
MLB,20260421,BOS,NYY,,player_prop,batter_hits,575929,0.5,over,-407
MLB,20260421,NYM,MIN,,player_prop,batter_hits,686797,0.5,over,-243
MLB,20260421,AZ,CWS,,player_prop,pitcher_strikeouts,518876,4.5,under,-305
MLB,20260421,SF,LAD,,player_prop,batter_hits,571970,0.5,over,-274
MLB,20260421,CHC,PHI,,player_prop,batter_hits,691718,0.5,over,-285
MLB,20260421,SF,LAD,,player_prop,batter_hits,681624,0.5,over,-479
MLB,20260421,WSH,ATL,,player_prop,batter_hits,622761,0.5,over,-287
MLB,20260421,CHC,PHI,,player_prop,batter_hits,608324,0.5,over,-616
MLB,20260421,KC,BAL,,player_prop,batter_hits,686555,0.5,over,-256
MLB,20260421,AZ,CWS,,player_prop,batter_hits,545121,0.5,over,-388
MLB,20260421,CLE,HOU,,player_prop,batter_h+r+rbi,680757,1.5,under,-169
MLB,20260421,MIA,STL,,player_prop,batter_hits,681393,0.5,over,-312
MLB,20260421,CHC,PHI,,player_prop,batter_hits,664023,0.5,over,-290
MLB,20260421,KC,BAL,,player_prop,batter_hits,695506,0.5,over,-301
MLB,20260421,AZ,CWS,,player_prop,batter_hits,808959,0.5,over,-297
MLB,20260421,SEA,ATH,,player_prop,batter_hits,668227,0.5,over,-277
MLB,20260421,DET,MIL,,player_prop,batter_hits,668930,0.5,over,-547
MLB,20260421,CHC,PHI,,player_prop,batter_hits,669016,0.5,over,-169
MLB,20260421,LAA,TOR,,player_prop,batter_hits,672724,0.5,over,-270
MLB,20260421,DET,MIL,,player_prop,batter_hits,663330,0.5,over,-236
MLB,20260421,DET,MIL,,player_prop,batter_hits,693307,0.5,over,-400
MLB,20260421,SEA,ATH,,player_prop,batter_hits,701762,0.5,over,-269
MLB,20260421,BOS,NYY,,player_prop,batter_hits,665862,0.5,over,-239
MLB,20260421,CLE,HOU,,player_prop,batter_hits,682177,0.5,over,-245
MLB,20260421,SEA,ATH,,player_prop,batter_hits,691016,0.5,over,-279
MLB,20260421,SF,LAD,,player_prop,batter_hits,663656,0.5,over,-384
MLB,20260421,KC,BAL,,player_prop,batter_bases,672580,1.5,under,-187
MLB,20260421,DET,MIL,,player_prop,batter_hits,805808,0.5,over,-404
MLB,20260421,WSH,ATL,,player_prop,batter_hits,695734,0.5,over,-409
MLB,20260421,KC,BAL,,player_prop,batter_hits,624413,0.5,over,-328
MLB,20260421,SF,LAD,,player_prop,batter_hits,642715,0.5,over,-255
MLB,20260421,AZ,CWS,,player_prop,batter_hits,699912,0.5,over,-316
MLB,20260421,DET,MIL,,player_prop,batter_hits,650402,0.5,over,-311
MLB,20260421,NYM,MIN,,player_prop,batter_hits,596019,0.5,over,-307
MLB,20260421,TB,CIN,,player_prop,batter_hits,641584,0.5,over,-166
MLB,20260421,DET,MIL,,player_prop,batter_hits,641343,0.5,over,-212
MLB,20260421,CHC,PHI,,player_prop,batter_hits,608348,0.5,over,-403
MLB,20260421,SF,LAD,,player_prop,batter_hits,669257,0.5,over,-349
MLB,20260421,MIA,STL,,player_prop,batter_hits,688363,0.5,over,-198
MLB,20260421,BOS,NYY,,player_prop,batter_hits,641355,0.5,over,-392
MLB,20260421,SF,LAD,,player_prop,batter_hits,656305,0.5,over,-225
MLB,20260421,TB,CIN,,player_prop,batter_hits,656775,0.5,over,-161
MLB,20260421,KC,BAL,,player_prop,batter_hits,695600,0.5,over,-255
MLB,20260421,TB,CIN,,player_prop,batter_hits,682829,0.5,over,-272
MLB,20260421,MIA,STL,,player_prop,batter_hits,669357,0.5,over,-259
MLB,20260421,NYM,MIN,,player_prop,batter_hits,682626,0.5,over,-214
MLB,20260421,LAA,TOR,,player_prop,batter_hits,672960,0.5,over,-198
MLB,20260421,TB,CIN,,player_prop,batter_hits,701398,0.5,over,-370
MLB,20260421,NYM,MIN,,player_prop,batter_hits,669004,0.5,over,-178
MLB,20260421,LAA,TOR,,player_prop,batter_hits,662139,0.5,over,-366
MLB,20260421,NYM,MIN,,player_prop,batter_hits,807712,0.5,over,-290
MLB,20260421,SF,LAD,,player_prop,batter_hits,646240,0.5,over,-195
MLB,20260421,BOS,NYY,,player_prop,batter_hits,545341,0.5,over,-199
MLB,20260421,SF,LAD,,player_prop,batter_hits,669477,0.5,over,-191
