LEAGUE,DATE,HOME,AWAY,DOUBLEHEADER,SECTION,MARKET,SELECTOR,POINT,SIDE,WIN %
MLB,20260420,WSH,ATL,,player_prop,batter_hits,663586,0.5,over,-240
MLB,20260420,WSH,ATL,,player_prop,batter_hits,663586,0.5,under,240
MLB,20260420,WSH,ATL,,player_prop,batter_bases,663586,1.5,over,-188
MLB,20260420,WSH,ATL,,player_prop,batter_bases,663586,1.5,under,188
MLB,20260420,WSH,ATL,,player_prop,batter_hits,691781,0.5,over,-176
MLB,20260420,WSH,ATL,,player_prop,batter_hits,691781,0.5,under,176
MLB,20260420,WSH,ATL,,player_prop,batter_bases,691781,1.5,over,234
MLB,20260420,WSH,ATL,,player_prop,batter_bases,691781,1.5,under,-234
MLB,20260420,WSH,ATL,,player_prop,pitcher_strikeouts,693821,4.5,over,-232
MLB,20260420,WSH,ATL,,player_prop,pitcher_strikeouts,693821,4.5,under,232
MLB,20260420,WSH,ATL,,player_prop,batter_hits,682928,0.5,over,-165
MLB,20260420,WSH,ATL,,player_prop,batter_hits,682928,0.5,under,165
MLB,20260420,WSH,ATL,,player_prop,batter_bases,682928,1.5,over,-180
MLB,20260420,WSH,ATL,,player_prop,batter_bases,682928,1.5,under,180
MLB,20260420,WSH,ATL,,player_prop,batter_hits,695734,0.5,over,-151
MLB,20260420,WSH,ATL,,player_prop,batter_hits,695734,0.5,under,151
MLB,20260420,WSH,ATL,,player_prop,batter_bases,695734,1.5,over,-166
MLB,20260420,WSH,ATL,,player_prop,batter_bases,695734,1.5,under,166
MLB,20260420,WSH,ATL,,player_prop,batter_hits,642086,0.5,over,-203
MLB,20260420,WSH,ATL,,player_prop,batter_hits,642086,0.5,under,203
MLB,20260420,WSH,ATL,,player_prop,batter_bases,642086,1.5,over,-177
MLB,20260420,WSH,ATL,,player_prop,batter_bases,642086,1.5,under,177
MLB,20260420,WSH,ATL,,player_prop,batter_hits,686948,1.5,over,275
MLB,20260420,WSH,ATL,,player_prop,batter_hits,686948,1.5,under,-275
MLB,20260420,WSH,ATL,,player_prop,batter_bases,686948,1.5,over,152
MLB,20260420,WSH,ATL,,player_prop,batter_bases,686948,1.5,under,-152
MLB,20260420,WSH,ATL,,player_prop,batter_hits,686452,0.5,over,-231
MLB,20260420,WSH,ATL,,player_prop,batter_hits,686452,0.5,under,231
MLB,20260420,WSH,ATL,,player_prop,batter_hits,696285,0.5,over,-142
MLB,20260420,WSH,ATL,,player_prop,batter_hits,696285,0.5,under,142
MLB,20260420,WSH,ATL,,player_prop,batter_bases,696285,0.5,over,-99999900
MLB,20260420,WSH,ATL,,player_prop,batter_bases,696285,0.5,under,99999900
MLB,20260420,WSH,ATL,,player_prop,pitcher_strikeouts,663623,3.5,over,-200
MLB,20260420,WSH,ATL,,player_prop,pitcher_strikeouts,663623,3.5,under,200
MLB,20260420,WSH,ATL,,player_prop,batter_hits,695578,0.5,over,-303
MLB,20260420,WSH,ATL,,player_prop,batter_hits,695578,0.5,under,303
MLB,20260420,WSH,ATL,,player_prop,batter_bases,695578,1.5,over,-159
MLB,20260420,WSH,ATL,,player_prop,batter_bases,695578,1.5,under,159
MLB,20260420,WSH,ATL,,player_prop,batter_hits,678391,0.5,over,-199
MLB,20260420,WSH,ATL,,player_prop,batter_hits,678391,0.5,under,199
MLB,20260420,WSH,ATL,,player_prop,batter_bases,678391,0.5,over,-99999900
MLB,20260420,WSH,ATL,,player_prop,batter_bases,678391,0.5,under,99999900
MLB,20260420,WSH,ATL,,player_prop,batter_hits,621566,0.5,over,-313
MLB,20260420,WSH,ATL,,player_prop,batter_hits,621566,0.5,under,313
MLB,20260420,WSH,ATL,,player_prop,batter_bases,621566,1.5,over,107
MLB,20260420,WSH,ATL,,player_prop,batter_bases,621566,1.5,under,-107
MLB,20260420,WSH,ATL,,player_prop,batter_hits,671739,0.5,over,-283
MLB,20260420,WSH,ATL,,player_prop,batter_hits,671739,0.5,under,283
MLB,20260420,WSH,ATL,,player_prop,batter_bases,671739,1.5,over,-114
MLB,20260420,WSH,ATL,,player_prop,batter_bases,671739,1.5,under,114
MLB,20260420,WSH,ATL,,player_prop,batter_hits,573262,0.5,over,-242
MLB,20260420,WSH,ATL,,player_prop,batter_hits,573262,0.5,under,242
MLB,20260420,WSH,ATL,,player_prop,batter_bases,573262,0.5,over,-99999900
MLB,20260420,WSH,ATL,,player_prop,batter_bases,573262,0.5,under,99999900
MLB,20260420,WSH,ATL,,player_prop,batter_hits,645277,0.5,over,-504
MLB,20260420,WSH,ATL,,player_prop,batter_hits,645277,0.5,under,504
MLB,20260420,WSH,ATL,,player_prop,batter_bases,645277,1.5,over,-122
MLB,20260420,WSH,ATL,,player_prop,batter_bases,645277,1.5,under,122
MLB,20260420,SEA,ATH,,player_prop,batter_hits,663728,0.5,over,-150
MLB,20260420,SEA,ATH,,player_prop,batter_hits,663728,0.5,under,150
MLB,20260420,SEA,ATH,,player_prop,batter_bases,663728,1.5,over,222
MLB,20260420,SEA,ATH,,player_prop,batter_bases,663728,1.5,under,-222
MLB,20260420,SEA,ATH,,player_prop,batter_hits,666126,0.5,over,-163
MLB,20260420,SEA,ATH,,player_prop,batter_hits,666126,0.5,under,163
MLB,20260420,SEA,ATH,,player_prop,batter_bases,666126,0.5,over,-99999900
