LEAGUE,DATE,HOME,AWAY,DOUBLEHEADER,SECTION,MARKET,SELECTOR,POINT,SIDE,WIN %
MLB,20260418,WSH,SF,,player_prop,batter_hits,691781,1.5,over,354
MLB,20260418,WSH,SF,,player_prop,batter_hits,691781,1.5,under,-354
MLB,20260418,WSH,SF,,player_prop,batter_hits,682928,1.5,over,167
MLB,20260418,WSH,SF,,player_prop,batter_hits,682928,1.5,under,-167
MLB,20260418,WSH,SF,,player_prop,batter_bases,682928,1.5,under,135
MLB,20260418,WSH,SF,,player_prop,batter_h+r+rbi,695734,1.5,over,109
MLB,20260418,WSH,SF,,player_prop,batter_bases,695734,1.5,under,111
MLB,20260418,WSH,SF,,player_prop,batter_hits,687551,0.5,over,146
MLB,20260418,WSH,SF,,player_prop,batter_bases,687551,0.5,over,116
MLB,20260418,WSH,SF,,player_prop,batter_hits,686452,0.5,over,180
MLB,20260418,WSH,SF,,player_prop,batter_hits,671218,0.5,under,-103
MLB,20260418,WSH,SF,,player_prop,batter_h+r+rbi,695578,1.5,over,104
MLB,20260418,WSH,SF,,player_prop,batter_bases,678391,0.5,over,133
MLB,20260418,WSH,SF,,player_prop,batter_hits,656305,1.5,over,204
MLB,20260418,WSH,SF,,player_prop,batter_hits,656305,1.5,under,-204
MLB,20260418,WSH,SF,,player_prop,batter_h+r+rbi,656305,1.5,over,102
MLB,20260418,WSH,SF,,player_prop,batter_bases,656305,1.5,over,155
MLB,20260418,WSH,SF,,player_prop,batter_hits,672275,0.5,over,192
MLB,20260418,WSH,SF,,player_prop,batter_hits,646240,0.5,under,-101
MLB,20260418,WSH,SF,,player_prop,batter_h+r+rbi,646240,1.5,over,145
MLB,20260418,WSH,SF,,player_prop,batter_bases,646240,1.5,over,201
MLB,20260418,WSH,SF,,player_prop,batter_h+r+rbi,642715,1.5,over,114
MLB,20260418,WSH,SF,,player_prop,batter_bases,642715,1.5,under,124
MLB,20260418,SEA,TEX,,player_prop,batter_hits,663728,0.5,over,108
MLB,20260418,SEA,TEX,,player_prop,batter_bases,608369,1.5,under,126
MLB,20260418,SEA,TEX,,player_prop,batter_bases,686527,1.5,under,-227
MLB,20260418,SEA,TEX,,player_prop,batter_hits,694497,0.5,over,206
MLB,20260418,SEA,TEX,,player_prop,batter_bases,694497,0.5,over,139
MLB,20260418,SEA,TEX,,player_prop,batter_hits,641487,0.5,over,122
MLB,20260418,SEA,TEX,,player_prop,batter_bases,641487,0.5,over,129
MLB,20260418,SEA,TEX,,player_prop,batter_bases,669394,1.5,over,-108
MLB,20260418,SEA,TEX,,player_prop,batter_hits,673962,0.5,under,194
MLB,20260418,SEA,TEX,,player_prop,batter_bases,670042,1.5,over,-114
MLB,20260418,PIT,TB,,player_prop,batter_hits,802415,1.5,under,-209
MLB,20260418,PIT,TB,,player_prop,batter_hits,666018,0.5,over,154
MLB,20260418,PIT,TB,,player_prop,batter_h+r+rbi,666018,1.5,over,164
MLB,20260418,PIT,TB,,player_prop,batter_h+r+rbi,804606,1.5,under,106
MLB,20260418,PIT,TB,,player_prop,batter_hits,693304,0.5,under,-150
MLB,20260418,PIT,TB,,player_prop,batter_hits,694377,0.5,over,195
MLB,20260418,PIT,TB,,player_prop,batter_bases,694377,0.5,over,184
MLB,20260418,PIT,TB,,player_prop,batter_bases,665833,1.5,under,139
MLB,20260418,PIT,TB,,player_prop,batter_hits,687462,0.5,over,105
MLB,20260418,PIT,TB,,player_prop,batter_bases,670764,0.5,under,100
MLB,20260418,PHI,ATL,,player_prop,batter_bases,547180,1.5,over,-143
MLB,20260418,PHI,ATL,,player_prop,batter_hits,624641,0.5,over,113
MLB,20260418,PHI,ATL,,player_prop,batter_hits,592663,0.5,under,118
MLB,20260418,PHI,ATL,,player_prop,batter_hits,641680,0.5,over,179
MLB,20260418,PHI,ATL,,player_prop,batter_bases,656941,1.5,over,-116
MLB,20260418,PHI,ATL,,player_prop,batter_bases,621566,1.5,over,-156
MLB,20260418,PHI,ATL,,player_prop,batter_hits,645277,1.5,under,-185
MLB,20260418,PHI,ATL,,player_prop,batter_bases,645277,1.5,over,102
MLB,20260418,PHI,ATL,,player_prop,batter_bases,607208,1.5,over,116
MLB,20260418,NYY,KC,,player_prop,batter_hits,677951,0.5,over,-109
MLB,20260418,NYY,KC,,player_prop,batter_hits,695600,0.5,over,117
MLB,20260418,NYY,KC,,player_prop,batter_hits,519317,0.5,over,155
MLB,20260418,NYY,KC,,player_prop,batter_bases,519317,0.5,over,113
MLB,20260418,NYY,KC,,player_prop,batter_bases,695506,0.5,under,142
MLB,20260418,NYY,KC,,player_prop,batter_hits,665862,0.5,over,209
MLB,20260418,NYY,KC,,player_prop,batter_bases,665862,0.5,over,154
MLB,20260418,NYY,KC,,player_prop,batter_hits,672580,0.5,under,-114
MLB,20260418,NYY,KC,,player_prop,batter_hits,686681,0.5,over,203
MLB,20260418,NYY,KC,,player_prop,batter_hits,502671,0.5,under,-147
MLB,20260418,NYY,KC,,player_prop,batter_bases,502671,1.5,over,201
MLB,20260418,NYY,KC,,player_prop,batter_bases,545341,0.5,over,221
MLB,20260418,NYY,KC,,player_prop,pitcher_strikeouts,701542,4.5,under,181
MLB,20260418,MIN,CIN,,player_prop,batter_hits,686797,0.5,under,119
MLB,20260418,MIN,CIN,,player_prop,batter_bases,686797,1.5,over,-113
MLB,20260418,MIN,CIN,,player_prop,batter_bases,621439,1.5,under,104
MLB,20260418,MIN,CIN,,player_prop,batter_bases,682829,1.5,over,-163
MLB,20260418,MIN,CIN,,player_prop,batter_hits,605137,0.5,over,125
MLB,20260418,MIN,CIN,,player_prop,batter_hits,663647,0.5,over,680
MLB,20260418,MIN,CIN,,player_prop,batter_bases,663647,0.5,over,612
MLB,20260418,MIN,CIN,,player_prop,batter_hits,680574,0.5,over,228
MLB,20260418,MIN,CIN,,player_prop,batter_hits,677956,0.5,over,131
MLB,20260418,MIN,CIN,,player_prop,batter_hits,668715,0.5,over,131
MLB,20260418,MIN,CIN,,player_prop,batter_bases,670770,0.5,over,151
MLB,20260418,MIN,CIN,,player_prop,batter_hits,605170,0.5,over,161
MLB,20260418,MIA,MIL,,player_prop,batter_bases,663604,0.5,over,114
MLB,20260418,MIA,MIL,,player_prop,batter_hits,681393,0.5,under,131
MLB,20260418,MIA,MIL,,player_prop,batter_bases,681393,1.5,over,-103
MLB,20260418,MIA,MIL,,player_prop,batter_hits,666152,0.5,over,194
MLB,20260418,MIA,MIL,,player_prop,batter_hits,669003,0.5,over,118
MLB,20260418,MIA,MIL,,player_prop,batter_bases,669003,0.5,over,104
MLB,20260418,MIA,MIL,,player_prop,batter_h+r+rbi,641343,1.5,under,132
MLB,20260418,MIA,MIL,,player_prop,batter_bases,641343,1.5,over,-125
MLB,20260418,MIA,MIL,,player_prop,batter_hits,687401,0.5,over,153
MLB,20260418,MIA,MIL,,player_prop,batter_bases,687401,0.5,over,153
MLB,20260418,MIA,MIL,,player_prop,batter_bases,672640,1.5,under,164
MLB,20260418,MIA,MIL,,player_prop,batter_hits,686217,0.5,under,-224
MLB,20260418,MIA,MIL,,player_prop,batter_hits,661388,1.5,under,-141
MLB,20260418,MIA,MIL,,player_prop,batter_h+r+rbi,661388,1.5,over,112
MLB,20260418,MIA,MIL,,player_prop,batter_bases,661388,1.5,under,126
MLB,20260418,MIA,MIL,,player_prop,batter_hits,669364,0.5,over,-101
MLB,20260418,LAA,SD,,player_prop,batter_hits,624428,0.5,over,112
MLB,20260418,LAA,SD,,player_prop,batter_bases,701538,1.5,under,110
MLB,20260418,LAA,SD,,player_prop,batter_hits,630105,0.5,over,239
MLB,20260418,LAA,SD,,player_prop,batter_bases,630105,0.5,over,232
MLB,20260418,LAA,SD,,player_prop,batter_bases,666176,1.5,under,120
MLB,20260418,LAA,SD,,player_prop,batter_hits,666139,0.5,over,118
MLB,20260418,LAA,SD,,player_prop,batter_hits,681351,0.5,over,123
MLB,20260418,LAA,SD,,player_prop,batter_hits,592518,0.5,under,-116
MLB,20260418,LAA,SD,,player_prop,batter_bases,592518,1.5,over,189
MLB,20260418,LAA,SD,,player_prop,batter_hits,609280,1.5,under,-334
MLB,20260418,LAA,SD,,player_prop,batter_bases,609280,1.5,over,216
MLB,20260418,LAA,SD,,player_prop,batter_bases,672724,1.5,over,-105
MLB,20260418,LAA,SD,,player_prop,batter_hits,664034,0.5,under,-106
MLB,20260418,LAA,SD,,player_prop,batter_bases,593428,1.5,under,117
MLB,20260418,LAA,SD,,player_prop,pitcher_strikeouts,579328,4.5,over,113
MLB,20260418,LAA,SD,,player_prop,batter_hits,687263,1.5,over,214
MLB,20260418,LAA,SD,,player_prop,batter_hits,687263,1.5,under,-214
MLB,20260418,HOU,STL,,player_prop,batter_bases,676475,1.5,under,119
MLB,20260418,HOU,STL,,player_prop,batter_hits,621043,1.5,under,-226
MLB,20260418,HOU,STL,,player_prop,batter_bases,621043,1.5,over,158
MLB,20260418,HOU,STL,,player_prop,batter_hits,572233,0.5,under,-132
MLB,20260418,HOU,STL,,player_prop,batter_hits,514888,1.5,under,-226
MLB,20260418,HOU,STL,,player_prop,batter_bases,514888,1.5,over,121
MLB,20260418,HOU,STL,,player_prop,batter_hits,691026,0.5,over,162
MLB,20260418,HOU,STL,,player_prop,batter_hits,701675,0.5,over,131
MLB,20260418,HOU,STL,,player_prop,batter_bases,701675,1.5,under,-250
MLB,20260418,HOU,STL,,player_prop,batter_hits,673237,0.5,under,-173
MLB,20260418,HOU,STL,,player_prop,batter_hits,670541,1.5,under,-172
MLB,20260418,COL,LAD,,player_prop,batter_hits,666397,0.5,over,142
MLB,20260418,COL,LAD,,player_prop,batter_bases,666397,0.5,over,113
MLB,20260418,COL,LAD,,player_prop,batter_hits,678662,0.5,under,-183
MLB,20260418,COL,LAD,,player_prop,batter_bases,696100,1.5,under,122
MLB,20260418,COL,LAD,,player_prop,batter_hits,808975,0.5,under,-117
MLB,20260418,COL,LAD,,player_prop,batter_hits,664983,0.5,over,159
MLB,20260418,COL,LAD,,player_prop,batter_bases,664983,1.5,over,272
MLB,20260418,COL,LAD,,player_prop,batter_bases,664983,1.5,under,-272
