LEAGUE,DATE,HOME,AWAY,DOUBLEHEADER,SECTION,MARKET,SELECTOR,POINT,SIDE,WIN %
MLB,20260420,MIA,STL,,player_prop,batter_h+r+rbi,669065,1.5,under,-195
MLB,20260420,KC,BAL,,player_prop,batter_h+r+rbi,683002,1.5,under,-180
MLB,20260420,KC,BAL,,player_prop,batter_h+r+rbi,672580,1.5,under,-160
MLB,20260420,TB,CIN,,player_prop,batter_h+r+rbi,802415,1.5,under,-151
MLB,20260420,COL,LAD,,player_prop,batter_h+r+rbi,671289,1.5,under,-253
MLB,20260420,CLE,HOU,,player_prop,batter_hits,677587,0.5,over,-289
MLB,20260420,SEA,ATH,,player_prop,batter_hits,670042,0.5,over,-296
MLB,20260420,CHC,PHI,,player_prop,batter_hits,702222,0.5,over,-296
MLB,20260420,TB,CIN,,player_prop,batter_hits,663886,0.5,over,-273
MLB,20260420,MIA,STL,,player_prop,batter_hits,689414,0.5,over,-609
MLB,20260420,SEA,ATH,,player_prop,batter_hits,668227,0.5,over,-307
MLB,20260420,WSH,ATL,,player_prop,batter_hits,695734,0.5,over,-628
MLB,20260420,WSH,ATL,,player_prop,batter_hits,645277,0.5,over,-504
MLB,20260420,WSH,ATL,,player_prop,batter_hits,621566,0.5,over,-413
MLB,20260420,MIA,STL,,player_prop,batter_hits,691023,0.5,over,-557
MLB,20260420,LAA,TOR,,player_prop,batter_hits,623168,0.5,over,-247
MLB,20260420,LAA,TOR,,player_prop,batter_hits,662139,0.5,over,-261
MLB,20260420,MIA,STL,,player_prop,batter_hits,688363,0.5,over,-238
MLB,20260420,KC,BAL,,player_prop,batter_bases,683002,1.5,under,-187
MLB,20260420,MIA,STL,,player_prop,batter_hits,802139,0.5,over,-398
MLB,20260420,LAA,TOR,,player_prop,batter_hits,624428,0.5,over,-195
MLB,20260420,WSH,ATL,,player_prop,batter_hits,573262,0.5,over,-180
MLB,20260420,TB,CIN,,player_prop,batter_hits,670764,0.5,over,-152
MLB,20260420,CLE,HOU,,player_prop,batter_hits,666211,0.5,over,-179
MLB,20260420,CHC,PHI,,player_prop,batter_hits,669016,0.5,over,-264
MLB,20260420,CHC,PHI,,player_prop,batter_hits,621020,0.5,over,-196
MLB,20260420,WSH,ATL,,player_prop,batter_hits,691781,0.5,over,-305
MLB,20260420,LAA,TOR,,player_prop,batter_hits,664770,0.5,over,-411
MLB,20260420,COL,LAD,,player_prop,batter_hits,650489,0.5,over,-393
MLB,20260420,CHC,PHI,,player_prop,batter_hits,547180,0.5,over,-425
MLB,20260420,WSH,ATL,,player_prop,batter_hits,678391,0.5,over,-199
MLB,20260420,CLE,HOU,,player_prop,batter_hits,670541,0.5,over,-390
MLB,20260420,WSH,ATL,,player_prop,batter_hits,696285,0.5,over,-232
MLB,20260420,COL,LAD,,player_prop,batter_hits,571970,0.5,over,-348
MLB,20260420,CHC,PHI,,player_prop,batter_hits,608348,0.5,over,-209
MLB,20260420,CHC,PHI,,player_prop,batter_hits,694208,0.5,over,-206
MLB,20260420,KC,BAL,,player_prop,batter_bases,677951,1.5,under,-153
MLB,20260420,CHC,PHI,,player_prop,batter_hits,673548,0.5,over,-226
MLB,20260420,TB,CIN,,player_prop,batter_hits,663743,0.5,over,-228
MLB,20260420,CHC,PHI,,player_prop,batter_hits,608324,0.5,over,-327
MLB,20260420,SEA,ATH,,player_prop,batter_hits,701762,0.5,over,-225
MLB,20260420,MIA,STL,,player_prop,batter_hits,669357,0.5,over,-184
MLB,20260420,CHC,PHI,,player_prop,batter_hits,592663,0.5,over,-246
MLB,20260420,LAA,TOR,,player_prop,batter_hits,672960,0.5,over,-210
MLB,20260420,LAA,TOR,,player_prop,batter_hits,687263,0.5,over,-198
MLB,20260420,MIA,STL,,player_prop,batter_hits,682663,0.5,over,-291
MLB,20260420,MIA,STL,,player_prop,batter_hits,691026,0.5,over,-289
MLB,20260420,SEA,ATH,,player_prop,batter_hits,666126,0.5,over,-165
MLB,20260420,TB,CIN,,player_prop,batter_hits,677956,0.5,over,-169
MLB,20260420,SEA,ATH,,player_prop,batter_hits,647304,0.5,over,-286
MLB,20260420,WSH,ATL,,player_prop,batter_hits,622761,0.5,over,-187
MLB,20260420,LAA,TOR,,player_prop,batter_hits,666176,0.5,over,-164
MLB,20260420,KC,BAL,,player_prop,batter_hits,686555,0.5,over,-161
MLB,20260420,SEA,ATH,,player_prop,batter_hits,691016,0.5,over,-202
MLB,20260420,CHC,PHI,,player_prop,batter_hits,683737,0.5,over,-213
MLB,20260420,SEA,ATH,,player_prop,batter_hits,669127,0.5,over,-229
MLB,20260420,SEA,ATH,,player_prop,batter_hits,643446,0.5,over,-252
MLB,20260420,TB,CIN,,player_prop,batter_hits,641584,0.5,over,-186
MLB,20260420,WSH,ATL,,player_prop,batter_hits,682928,0.5,over,-245
