LEAGUE,DATE,HOME,AWAY,DOUBLEHEADER,SECTION,MARKET,SELECTOR,POINT,SIDE,WIN %
MLB,20260420,CLE,HOU,,player_prop,batter_bases,666310,0.5,over,-5644
MLB,20260420,CLE,HOU,,player_prop,batter_bases,682177,0.5,over,-173210
MLB,20260420,SEA,ATH,,player_prop,batter_bases,672016,0.5,over,-30490
MLB,20260420,CLE,HOU,,player_prop,batter_bases,677587,0.5,over,-53148
MLB,20260420,CLE,HOU,,player_prop,batter_bases,671655,0.5,over,-90975
MLB,20260420,SEA,ATH,,player_prop,batter_bases,660844,0.5,over,-52979
MLB,20260420,LAA,TOR,,player_prop,batter_bases,681351,0.5,over,-99999900
MLB,20260420,CLE,HOU,,player_prop,batter_bases,666211,0.5,over,-99999900
MLB,20260420,LAA,TOR,,player_prop,batter_bases,624428,0.5,over,-32827
MLB,20260420,MIA,STL,,player_prop,batter_bases,687363,0.5,over,-99999900
MLB,20260420,SEA,ATH,,player_prop,batter_bases,671732,0.5,over,-23474
MLB,20260420,CHC,PHI,,player_prop,batter_bases,621020,0.5,over,-35936
MLB,20260420,SEA,ATH,,player_prop,batter_bases,702284,0.5,over,-18588
MLB,20260420,WSH,ATL,,player_prop,pitcher_strikeouts,693821,4.5,over,-232
MLB,20260420,COL,LAD,,player_prop,batter_bases,571970,1.5,over,-200
MLB,20260420,MIA,STL,,player_prop,batter_bases,672640,1.5,over,-200
MLB,20260420,CLE,HOU,,player_prop,batter_bases,670541,1.5,over,-200
MLB,20260420,COL,LAD,,player_prop,batter_hits,669289,1.5,under,-739
MLB,20260420,COL,LAD,,player_prop,batter_bases,663656,1.5,over,-232
MLB,20260420,MIA,STL,,player_prop,batter_bases,676475,1.5,over,-158
MLB,20260420,BOS,DET,,player_prop,batter_h+r+rbi,693307,1.5,over,-168
MLB,20260420,COL,LAD,,player_prop,batter_hits,669257,1.5,under,-392
MLB,20260420,COL,LAD,,player_prop,batter_hits,660271,1.5,under,-294
MLB,20260420,COL,LAD,,player_prop,batter_hits,663656,1.5,under,-354
MLB,20260420,COL,LAD,,player_prop,batter_hits,681624,1.5,under,-304
MLB,20260420,CHC,PHI,,player_prop,batter_hits,607208,1.5,under,-384
MLB,20260420,MIA,STL,,player_prop,batter_hits,669364,1.5,under,-302
MLB,20260420,WSH,ATL,,player_prop,batter_hits,686948,1.5,under,-275
