slate_date,game_pk,player_mlb_id,player,team,opponent,scheduled_first_pitch_utc,capture_timestamp_utc,minutes_until_first_pitch,provider_event_id,governing_run_tag,batting_position,lineup_observation_timestamp,lineup_ingestion_run,over_odds,under_odds,market_observation_timestamp,market_ingestion_run,market_source_payload,market_source_sha256,lineup_source_sha256,population_membership,membership_reason,original_partition,normal_player_stats_row_count,local_status,local_player_id,local_game_id,local_game_date,local_team,local_opponent,local_is_home,local_position,local_is_starter,local_plate_appearances,local_at_bats,local_hits,local_singles,local_doubles,local_triples,local_home_runs,local_total_bases,local_pa_source,local_pa_backfilled_at,official_game_final,official_source_status,final_participation_role,official_final_batting_position,official_plate_appearances,official_at_bats,official_hits,official_singles,official_doubles,official_triples,official_home_runs,official_total_bases,official_source_payload,official_source_sha256,source_observation_timestamp,source_acquisition,final_support_decision,team_mlb_id
2026-08-02,822783,676475,Alec Burleson,St. Louis Cardinals,Toronto Blue Jays,2026-08-02T17:37:00+00:00,2026-08-02T15:45:53.488523+00:00,111.10852461666667,2ee28b25d57aa155a35d9706065b4963,cleanroom_20260802T154517Z,3,2026-08-02 15:43:42.758155+00:00,7fcf9127-c016-45df-bdcc-47b3d8625c3e,100,-130,2026-08-02 15:44:51+00:00,b5241658-c7bb-443f-976f-4b44a82d51d1,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_2ee28b25d57aa155a35d9706065b4963.json,bbe4e4ed053b7a4abf764382737d931d9ea966769ce4de18358a99e2394323e6,bfcdb96ceb43c76faf3a455b504fb7893e222d989a97bf80304c510fa473e85d,SCHEDULE_COHORT_BASELINE,SAME_RUN_FIXED_WINDOW_CONFIRMED_ORDER_TWO_SIDED_EXACT_ID,FORMERLY_LINEUP_ADMITTED,1,LOCAL_ROW_VERIFIED_EXACT,676475,822783,2026-08-02,138,141,False,1B,0,5,4,1,1,0,0,0,1,statsapi,2026-08-03 12:42:12.988997+00:00,True,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,3,5,4,1,1,0,0,0,1,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_822783_3d28f303484db711ad0f1b949c50dd69098dcee039338696fe9532b662cf9087.json,3d28f303484db711ad0f1b949c50dd69098dcee039338696fe9532b662cf9087,2026-08-03T13:47:42.240378+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT,
2026-08-02,822783,691023,Jordan Walker,St. Louis Cardinals,Toronto Blue Jays,2026-08-02T17:37:00+00:00,2026-08-02T15:45:53.488523+00:00,111.10852461666667,2ee28b25d57aa155a35d9706065b4963,cleanroom_20260802T154517Z,2,2026-08-02 15:43:42.758155+00:00,7fcf9127-c016-45df-bdcc-47b3d8625c3e,120,-156,2026-08-02 15:44:51+00:00,b5241658-c7bb-443f-976f-4b44a82d51d1,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_2ee28b25d57aa155a35d9706065b4963.json,bbe4e4ed053b7a4abf764382737d931d9ea966769ce4de18358a99e2394323e6,bfcdb96ceb43c76faf3a455b504fb7893e222d989a97bf80304c510fa473e85d,SCHEDULE_COHORT_BASELINE,SAME_RUN_FIXED_WINDOW_CONFIRMED_ORDER_TWO_SIDED_EXACT_ID,FORMERLY_LINEUP_ADMITTED,1,LOCAL_ROW_VERIFIED_EXACT,691023,822783,2026-08-02,138,141,False,DH,0,5,5,2,2,0,0,0,2,statsapi,2026-08-03 12:42:12.988997+00:00,True,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,2,5,5,2,2,0,0,0,2,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_822783_3d28f303484db711ad0f1b949c50dd69098dcee039338696fe9532b662cf9087.json,3d28f303484db711ad0f1b949c50dd69098dcee039338696fe9532b662cf9087,2026-08-03T13:47:42.240378+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT,
2026-08-02,822783,691026,Masyn Winn,St. Louis Cardinals,Toronto Blue Jays,2026-08-02T17:37:00+00:00,2026-08-02T15:45:53.488523+00:00,111.10852461666667,2ee28b25d57aa155a35d9706065b4963,cleanroom_20260802T154517Z,5,2026-08-02 15:43:42.758155+00:00,7fcf9127-c016-45df-bdcc-47b3d8625c3e,158,-208,2026-08-02 15:44:51+00:00,b5241658-c7bb-443f-976f-4b44a82d51d1,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_2ee28b25d57aa155a35d9706065b4963.json,bbe4e4ed053b7a4abf764382737d931d9ea966769ce4de18358a99e2394323e6,bfcdb96ceb43c76faf3a455b504fb7893e222d989a97bf80304c510fa473e85d,SCHEDULE_COHORT_BASELINE,SAME_RUN_FIXED_WINDOW_CONFIRMED_ORDER_TWO_SIDED_EXACT_ID,FORMERLY_LINEUP_ADMITTED,1,LOCAL_ROW_VERIFIED_EXACT,691026,822783,2026-08-02,138,141,False,SS,0,4,3,0,0,0,0,0,0,statsapi,2026-08-03 12:42:12.988997+00:00,True,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,5,4,3,0,0,0,0,0,0,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_822783_3d28f303484db711ad0f1b949c50dd69098dcee039338696fe9532b662cf9087.json,3d28f303484db711ad0f1b949c50dd69098dcee039338696fe9532b662cf9087,2026-08-03T13:47:42.240378+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT,
2026-08-02,822943,650490,Yandy Díaz,Tampa Bay Rays,Chicago White Sox,2026-08-02T17:40:00+00:00,2026-08-02T15:45:53.488523+00:00,114.10852461666667,47af60aedd60c2f453d5618c98f9a180,cleanroom_20260802T154517Z,1,2026-08-02 15:43:42.763293+00:00,7fcf9127-c016-45df-bdcc-47b3d8625c3e,112,-145,2026-08-02 15:45:06+00:00,b5241658-c7bb-443f-976f-4b44a82d51d1,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_47af60aedd60c2f453d5618c98f9a180.json,de2b99413bc7144073fcbde5d9876702a12a48d5bb75849b6f241fe1086a6ed8,553779a53ff49b37ae910ae1a400ed5fa9ab75a297f391d4c5d4f167070c7cfc,SCHEDULE_COHORT_BASELINE,SAME_RUN_FIXED_WINDOW_CONFIRMED_ORDER_TWO_SIDED_EXACT_ID,FORMERLY_LINEUP_ADMITTED,1,LOCAL_ROW_VERIFIED_EXACT,650490,822943,2026-08-02,139,145,True,DH,0,4,4,0,0,0,0,0,0,statsapi,2026-08-03 12:42:12.988997+00:00,True,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,1,4,4,0,0,0,0,0,0,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_822943_d24797c198a698f1a77fb256f4780295d10b333926298d456c6737743cf2f9ca.json,d24797c198a698f1a77fb256f4780295d10b333926298d456c6737743cf2f9ca,2026-08-03T13:47:42.364038+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT,
2026-08-02,822943,666018,Jonathan Aranda,Tampa Bay Rays,Chicago White Sox,2026-08-02T17:40:00+00:00,2026-08-02T15:45:53.488523+00:00,114.10852461666667,47af60aedd60c2f453d5618c98f9a180,cleanroom_20260802T154517Z,2,2026-08-02 15:43:42.763293+00:00,7fcf9127-c016-45df-bdcc-47b3d8625c3e,167,-222,2026-08-02 15:45:06+00:00,b5241658-c7bb-443f-976f-4b44a82d51d1,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_47af60aedd60c2f453d5618c98f9a180.json,de2b99413bc7144073fcbde5d9876702a12a48d5bb75849b6f241fe1086a6ed8,553779a53ff49b37ae910ae1a400ed5fa9ab75a297f391d4c5d4f167070c7cfc,SCHEDULE_COHORT_BASELINE,SAME_RUN_FIXED_WINDOW_CONFIRMED_ORDER_TWO_SIDED_EXACT_ID,FORMERLY_LINEUP_ADMITTED,1,LOCAL_ROW_VERIFIED_EXACT,666018,822943,2026-08-02,139,145,True,1B,0,5,5,1,1,0,0,0,1,statsapi,2026-08-03 12:42:12.988997+00:00,True,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,2,5,5,1,1,0,0,0,1,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_822943_d24797c198a698f1a77fb256f4780295d10b333926298d456c6737743cf2f9ca.json,d24797c198a698f1a77fb256f4780295d10b333926298d456c6737743cf2f9ca,2026-08-03T13:47:42.364038+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT,
2026-08-02,822943,676356,Jonny DeLuca,Tampa Bay Rays,Chicago White Sox,2026-08-02T17:40:00+00:00,2026-08-02T15:45:53.488523+00:00,114.10852461666667,47af60aedd60c2f453d5618c98f9a180,cleanroom_20260802T154517Z,6,2026-08-02 15:43:42.763293+00:00,7fcf9127-c016-45df-bdcc-47b3d8625c3e,178,-238,2026-08-02 15:45:06+00:00,b5241658-c7bb-443f-976f-4b44a82d51d1,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_47af60aedd60c2f453d5618c98f9a180.json,de2b99413bc7144073fcbde5d9876702a12a48d5bb75849b6f241fe1086a6ed8,553779a53ff49b37ae910ae1a400ed5fa9ab75a297f391d4c5d4f167070c7cfc,SCHEDULE_COHORT_BASELINE,SAME_RUN_FIXED_WINDOW_CONFIRMED_ORDER_TWO_SIDED_EXACT_ID,FORMERLY_LINEUP_ADMITTED,1,LOCAL_ROW_VERIFIED_EXACT,676356,822943,2026-08-02,139,145,True,RF,0,4,4,1,1,0,0,0,1,statsapi,2026-08-03 12:42:12.988997+00:00,True,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,6,4,4,1,1,0,0,0,1,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_822943_d24797c198a698f1a77fb256f4780295d10b333926298d456c6737743cf2f9ca.json,d24797c198a698f1a77fb256f4780295d10b333926298d456c6737743cf2f9ca,2026-08-03T13:47:42.364038+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT,
2026-08-02,822943,678246,Miguel Vargas,Chicago White Sox,Tampa Bay Rays,2026-08-02T17:40:00+00:00,2026-08-02T15:45:53.488523+00:00,114.10852461666667,47af60aedd60c2f453d5618c98f9a180,cleanroom_20260802T154517Z,3,2026-08-02 15:43:42.763293+00:00,7fcf9127-c016-45df-bdcc-47b3d8625c3e,136,-179,2026-08-02 15:45:06+00:00,b5241658-c7bb-443f-976f-4b44a82d51d1,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_47af60aedd60c2f453d5618c98f9a180.json,de2b99413bc7144073fcbde5d9876702a12a48d5bb75849b6f241fe1086a6ed8,553779a53ff49b37ae910ae1a400ed5fa9ab75a297f391d4c5d4f167070c7cfc,SCHEDULE_COHORT_BASELINE,SAME_RUN_FIXED_WINDOW_CONFIRMED_ORDER_TWO_SIDED_EXACT_ID,FORMERLY_LINEUP_ADMITTED,1,LOCAL_ROW_VERIFIED_EXACT,678246,822943,2026-08-02,145,139,False,1B,0,5,5,1,0,0,0,1,4,statsapi,2026-08-03 12:42:12.988997+00:00,True,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,3,5,5,1,0,0,0,1,4,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_822943_d24797c198a698f1a77fb256f4780295d10b333926298d456c6737743cf2f9ca.json,d24797c198a698f1a77fb256f4780295d10b333926298d456c6737743cf2f9ca,2026-08-03T13:47:42.364038+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT,
2026-08-02,822943,691406,Junior Caminero,Tampa Bay Rays,Chicago White Sox,2026-08-02T17:40:00+00:00,2026-08-02T15:45:53.488523+00:00,114.10852461666667,47af60aedd60c2f453d5618c98f9a180,cleanroom_20260802T154517Z,3,2026-08-02 15:43:42.763293+00:00,7fcf9127-c016-45df-bdcc-47b3d8625c3e,109,-141,2026-08-02 15:45:06+00:00,b5241658-c7bb-443f-976f-4b44a82d51d1,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_47af60aedd60c2f453d5618c98f9a180.json,de2b99413bc7144073fcbde5d9876702a12a48d5bb75849b6f241fe1086a6ed8,553779a53ff49b37ae910ae1a400ed5fa9ab75a297f391d4c5d4f167070c7cfc,SCHEDULE_COHORT_BASELINE,SAME_RUN_FIXED_WINDOW_CONFIRMED_ORDER_TWO_SIDED_EXACT_ID,FORMERLY_LINEUP_ADMITTED,1,LOCAL_ROW_VERIFIED_EXACT,691406,822943,2026-08-02,139,145,True,3B,0,4,4,2,2,0,0,0,2,statsapi,2026-08-03 12:42:12.988997+00:00,True,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,3,4,4,2,2,0,0,0,2,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_822943_d24797c198a698f1a77fb256f4780295d10b333926298d456c6737743cf2f9ca.json,d24797c198a698f1a77fb256f4780295d10b333926298d456c6737743cf2f9ca,2026-08-03T13:47:42.364038+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT,
2026-08-02,822943,695657,Colson Montgomery,Chicago White Sox,Tampa Bay Rays,2026-08-02T17:40:00+00:00,2026-08-02T15:45:53.488523+00:00,114.10852461666667,47af60aedd60c2f453d5618c98f9a180,cleanroom_20260802T154517Z,4,2026-08-02 15:43:42.763293+00:00,7fcf9127-c016-45df-bdcc-47b3d8625c3e,167,-222,2026-08-02 15:45:06+00:00,b5241658-c7bb-443f-976f-4b44a82d51d1,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_47af60aedd60c2f453d5618c98f9a180.json,de2b99413bc7144073fcbde5d9876702a12a48d5bb75849b6f241fe1086a6ed8,553779a53ff49b37ae910ae1a400ed5fa9ab75a297f391d4c5d4f167070c7cfc,SCHEDULE_COHORT_BASELINE,SAME_RUN_FIXED_WINDOW_CONFIRMED_ORDER_TWO_SIDED_EXACT_ID,FORMERLY_LINEUP_ADMITTED,1,LOCAL_ROW_VERIFIED_EXACT,695657,822943,2026-08-02,145,139,False,3B,0,5,5,1,0,1,0,0,2,statsapi,2026-08-03 12:42:12.988997+00:00,True,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,4,5,5,1,0,1,0,0,2,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_822943_d24797c198a698f1a77fb256f4780295d10b333926298d456c6737743cf2f9ca.json,d24797c198a698f1a77fb256f4780295d10b333926298d456c6737743cf2f9ca,2026-08-03T13:47:42.364038+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT,
2026-08-02,822943,802415,Chandler Simpson,Tampa Bay Rays,Chicago White Sox,2026-08-02T17:40:00+00:00,2026-08-02T15:45:53.488523+00:00,114.10852461666667,47af60aedd60c2f453d5618c98f9a180,cleanroom_20260802T154517Z,5,2026-08-02 15:43:42.763293+00:00,7fcf9127-c016-45df-bdcc-47b3d8625c3e,178,-238,2026-08-02 15:45:06+00:00,b5241658-c7bb-443f-976f-4b44a82d51d1,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_47af60aedd60c2f453d5618c98f9a180.json,de2b99413bc7144073fcbde5d9876702a12a48d5bb75849b6f241fe1086a6ed8,553779a53ff49b37ae910ae1a400ed5fa9ab75a297f391d4c5d4f167070c7cfc,SCHEDULE_COHORT_BASELINE,SAME_RUN_FIXED_WINDOW_CONFIRMED_ORDER_TWO_SIDED_EXACT_ID,FORMERLY_LINEUP_ADMITTED,1,LOCAL_ROW_VERIFIED_EXACT,802415,822943,2026-08-02,139,145,True,LF,0,4,3,3,3,0,0,0,3,statsapi,2026-08-03 12:42:12.988997+00:00,True,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,5,4,3,3,3,0,0,0,3,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_822943_d24797c198a698f1a77fb256f4780295d10b333926298d456c6737743cf2f9ca.json,d24797c198a698f1a77fb256f4780295d10b333926298d456c6737743cf2f9ca,2026-08-03T13:47:42.364038+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT,
2026-08-02,822943,803011,Sam Antonacci,Chicago White Sox,Tampa Bay Rays,2026-08-02T17:40:00+00:00,2026-08-02T15:45:53.488523+00:00,114.10852461666667,47af60aedd60c2f453d5618c98f9a180,cleanroom_20260802T154517Z,1,2026-08-02 15:43:42.763293+00:00,7fcf9127-c016-45df-bdcc-47b3d8625c3e,155,-204,2026-08-02 15:45:06+00:00,b5241658-c7bb-443f-976f-4b44a82d51d1,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_47af60aedd60c2f453d5618c98f9a180.json,de2b99413bc7144073fcbde5d9876702a12a48d5bb75849b6f241fe1086a6ed8,553779a53ff49b37ae910ae1a400ed5fa9ab75a297f391d4c5d4f167070c7cfc,SCHEDULE_COHORT_BASELINE,SAME_RUN_FIXED_WINDOW_CONFIRMED_ORDER_TWO_SIDED_EXACT_ID,FORMERLY_LINEUP_ADMITTED,1,LOCAL_ROW_VERIFIED_EXACT,803011,822943,2026-08-02,145,139,False,LF,0,5,5,0,0,0,0,0,0,statsapi,2026-08-03 12:42:12.988997+00:00,True,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,1,5,5,0,0,0,0,0,0,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_822943_d24797c198a698f1a77fb256f4780295d10b333926298d456c6737743cf2f9ca.json,d24797c198a698f1a77fb256f4780295d10b333926298d456c6737743cf2f9ca,2026-08-03T13:47:42.364038+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT,
2026-08-02,822943,808959,Munetaka Murakami,Chicago White Sox,Tampa Bay Rays,2026-08-02T17:40:00+00:00,2026-08-02T15:45:53.488523+00:00,114.10852461666667,47af60aedd60c2f453d5618c98f9a180,cleanroom_20260802T154517Z,2,2026-08-02 15:43:42.763293+00:00,7fcf9127-c016-45df-bdcc-47b3d8625c3e,167,-222,2026-08-02 15:45:06+00:00,b5241658-c7bb-443f-976f-4b44a82d51d1,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_47af60aedd60c2f453d5618c98f9a180.json,de2b99413bc7144073fcbde5d9876702a12a48d5bb75849b6f241fe1086a6ed8,553779a53ff49b37ae910ae1a400ed5fa9ab75a297f391d4c5d4f167070c7cfc,SCHEDULE_COHORT_BASELINE,SAME_RUN_FIXED_WINDOW_CONFIRMED_ORDER_TWO_SIDED_EXACT_ID,FORMERLY_LINEUP_ADMITTED,1,LOCAL_ROW_VERIFIED_EXACT,808959,822943,2026-08-02,145,139,False,1B,0,5,5,1,0,1,0,0,2,statsapi,2026-08-03 12:42:12.988997+00:00,True,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,2,5,5,1,0,1,0,0,2,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_822943_d24797c198a698f1a77fb256f4780295d10b333926298d456c6737743cf2f9ca.json,d24797c198a698f1a77fb256f4780295d10b333926298d456c6737743cf2f9ca,2026-08-03T13:47:42.364038+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT,
2026-08-02,823592,596019,Francisco Lindor,New York Mets,Miami Marlins,2026-08-02T17:40:00+00:00,2026-08-02T15:45:53.488523+00:00,114.10852461666667,42cc8ab6df88e7bec73eafe4f684cbb1,cleanroom_20260802T154517Z,2,2026-08-02 15:43:42.759837+00:00,7fcf9127-c016-45df-bdcc-47b3d8625c3e,126,-164,2026-08-02 15:44:05+00:00,b5241658-c7bb-443f-976f-4b44a82d51d1,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_42cc8ab6df88e7bec73eafe4f684cbb1.json,fada44aa979f09855e07cd8f4a5ad9b5606ecac46ba41efe0fc7f29ee078f11a,06c8d85dfee3e2c3fad947c5d62ea3f39c721442cd8fad9deeec4f57aad9fee2,SCHEDULE_COHORT_BASELINE,SAME_RUN_FIXED_WINDOW_CONFIRMED_ORDER_TWO_SIDED_EXACT_ID,FORMERLY_LINEUP_ADMITTED,1,LOCAL_ROW_VERIFIED_EXACT,596019,823592,2026-08-02,121,146,True,SS,0,4,4,1,0,1,0,0,2,statsapi,2026-08-03 12:42:12.988997+00:00,True,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,2,4,4,1,0,1,0,0,2,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_823592_5990811e440d60480a4241bd4d03f211da0f6d0c6d2664a5dc1a80bde1b23d17.json,5990811e440d60480a4241bd4d03f211da0f6d0c6d2664a5dc1a80bde1b23d17,2026-08-03T13:47:42.490633+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT,
2026-08-02,823592,665052,Griffin Conine,Miami Marlins,New York Mets,2026-08-02T17:40:00+00:00,2026-08-02T15:45:53.488523+00:00,114.10852461666667,42cc8ab6df88e7bec73eafe4f684cbb1,cleanroom_20260802T154517Z,5,2026-08-02 15:43:42.759837+00:00,7fcf9127-c016-45df-bdcc-47b3d8625c3e,164,-217,2026-08-02 15:44:05+00:00,b5241658-c7bb-443f-976f-4b44a82d51d1,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_42cc8ab6df88e7bec73eafe4f684cbb1.json,fada44aa979f09855e07cd8f4a5ad9b5606ecac46ba41efe0fc7f29ee078f11a,06c8d85dfee3e2c3fad947c5d62ea3f39c721442cd8fad9deeec4f57aad9fee2,SCHEDULE_COHORT_BASELINE,SAME_RUN_FIXED_WINDOW_CONFIRMED_ORDER_TWO_SIDED_EXACT_ID,FORMERLY_LINEUP_ADMITTED,1,LOCAL_ROW_VERIFIED_EXACT,665052,823592,2026-08-02,146,121,False,LF,0,4,4,0,0,0,0,0,0,statsapi,2026-08-03 12:42:12.988997+00:00,True,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,5,4,4,0,0,0,0,0,0,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_823592_5990811e440d60480a4241bd4d03f211da0f6d0c6d2664a5dc1a80bde1b23d17.json,5990811e440d60480a4241bd4d03f211da0f6d0c6d2664a5dc1a80bde1b23d17,2026-08-03T13:47:42.490633+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT,
2026-08-02,823592,666182,Bo Bichette,New York Mets,Miami Marlins,2026-08-02T17:40:00+00:00,2026-08-02T15:45:53.488523+00:00,114.10852461666667,42cc8ab6df88e7bec73eafe4f684cbb1,cleanroom_20260802T154517Z,3,2026-08-02 15:43:42.759837+00:00,7fcf9127-c016-45df-bdcc-47b3d8625c3e,126,-164,2026-08-02 15:44:05+00:00,b5241658-c7bb-443f-976f-4b44a82d51d1,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_42cc8ab6df88e7bec73eafe4f684cbb1.json,fada44aa979f09855e07cd8f4a5ad9b5606ecac46ba41efe0fc7f29ee078f11a,06c8d85dfee3e2c3fad947c5d62ea3f39c721442cd8fad9deeec4f57aad9fee2,SCHEDULE_COHORT_BASELINE,SAME_RUN_FIXED_WINDOW_CONFIRMED_ORDER_TWO_SIDED_EXACT_ID,FORMERLY_LINEUP_ADMITTED,1,LOCAL_ROW_VERIFIED_EXACT,666182,823592,2026-08-02,121,146,True,3B,0,4,4,0,0,0,0,0,0,statsapi,2026-08-03 12:42:12.988997+00:00,True,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,3,4,4,0,0,0,0,0,0,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_823592_5990811e440d60480a4241bd4d03f211da0f6d0c6d2664a5dc1a80bde1b23d17.json,5990811e440d60480a4241bd4d03f211da0f6d0c6d2664a5dc1a80bde1b23d17,2026-08-03T13:47:42.490633+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT,
2026-08-02,823592,669065,Kyle Stowers,Miami Marlins,New York Mets,2026-08-02T17:40:00+00:00,2026-08-02T15:45:53.488523+00:00,114.10852461666667,42cc8ab6df88e7bec73eafe4f684cbb1,cleanroom_20260802T154517Z,2,2026-08-02 15:43:42.759837+00:00,7fcf9127-c016-45df-bdcc-47b3d8625c3e,118,-154,2026-08-02 15:44:05+00:00,b5241658-c7bb-443f-976f-4b44a82d51d1,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_42cc8ab6df88e7bec73eafe4f684cbb1.json,fada44aa979f09855e07cd8f4a5ad9b5606ecac46ba41efe0fc7f29ee078f11a,06c8d85dfee3e2c3fad947c5d62ea3f39c721442cd8fad9deeec4f57aad9fee2,SCHEDULE_COHORT_BASELINE,SAME_RUN_FIXED_WINDOW_CONFIRMED_ORDER_TWO_SIDED_EXACT_ID,FORMERLY_LINEUP_ADMITTED,1,LOCAL_ROW_VERIFIED_EXACT,669065,823592,2026-08-02,146,121,False,1B,0,4,4,0,0,0,0,0,0,statsapi,2026-08-03 12:42:12.988997+00:00,True,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,2,4,4,0,0,0,0,0,0,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_823592_5990811e440d60480a4241bd4d03f211da0f6d0c6d2664a5dc1a80bde1b23d17.json,5990811e440d60480a4241bd4d03f211da0f6d0c6d2664a5dc1a80bde1b23d17,2026-08-03T13:47:42.490633+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT,
