LEAGUE,DATE,HOME,AWAY,DOUBLEHEADER,SECTION,MARKET,SELECTOR,POINT,SIDE,WIN %
MLB,20260415,ATH,TEX,,player_prop,batter_h+r+rbi,671732,1.5,under,-234
MLB,20260415,NYY,LAA,,player_prop,batter_h+r+rbi,641355,1.5,under,-192
MLB,20260415,DET,KC,,player_prop,batter_h+r+rbi,677951,1.5,under,-201
MLB,20260415,PHI,CHC,,player_prop,batter_h+r+rbi,607208,1.5,under,-159
MLB,20260415,ATH,TEX,,player_prop,batter_h+r+rbi,805779,1.5,under,-158
MLB,20260415,CIN,SF,,player_prop,batter_hits,663647,0.5,under,-312
MLB,20260415,PIT,WSH,,player_prop,batter_hits,686894,0.5,under,-284
MLB,20260415,CWS,TB,,player_prop,batter_hits,624512,0.5,under,-232
MLB,20260415,PIT,WSH,,player_prop,batter_bases,686894,0.5,under,-287
MLB,20260415,DET,KC,,player_prop,batter_hits,656716,0.5,under,-234
MLB,20260415,ATL,MIA,,player_prop,batter_hits,691277,0.5,under,-218
MLB,20260415,CWS,TB,,player_prop,batter_hits,678246,0.5,under,-217
MLB,20260415,NYY,LAA,,player_prop,batter_hits,641857,0.5,under,-257
MLB,20260415,HOU,COL,,player_prop,batter_hits,669397,0.5,under,-232
MLB,20260415,NYY,LAA,,player_prop,batter_hits,666139,0.5,under,-203
MLB,20260415,DET,KC,,player_prop,batter_hits,686681,0.5,under,-190
MLB,20260415,DET,KC,,player_prop,batter_hits,695506,0.5,under,-211
MLB,20260415,ATH,TEX,,player_prop,batter_hits,643376,0.5,under,-187
MLB,20260415,NYY,LAA,,player_prop,batter_h+r+rbi,665862,1.5,under,-263
MLB,20260415,NYY,LAA,,player_prop,batter_bases,641857,0.5,under,-250
MLB,20260415,CWS,TB,,player_prop,batter_hits,695020,0.5,under,-179
MLB,20260415,CWS,TB,,player_prop,batter_hits,671976,0.5,under,-209
MLB,20260415,LAD,NYM,,player_prop,batter_hits,668901,0.5,under,-385
MLB,20260415,DET,KC,,player_prop,batter_hits,664728,0.5,under,-215
MLB,20260415,ATL,MIA,,player_prop,batter_bases,691277,0.5,under,-214
MLB,20260415,HOU,COL,,player_prop,batter_h+r+rbi,514888,1.5,under,-190
MLB,20260415,ATL,MIA,,player_prop,batter_hits,683357,0.5,under,-161
MLB,20260415,CWS,TB,,player_prop,batter_bases,624512,0.5,under,-205
MLB,20260415,DET,KC,,player_prop,batter_hits,657041,0.5,under,-238
MLB,20260415,ATH,TEX,,player_prop,batter_h+r+rbi,694671,1.5,under,-221
MLB,20260415,HOU,COL,,player_prop,batter_bases,669397,0.5,under,-222
MLB,20260415,PHI,CHC,,player_prop,batter_hits,683737,0.5,under,-159
MLB,20260415,DET,KC,,player_prop,batter_bases,664728,0.5,under,-207
MLB,20260415,DET,KC,,player_prop,batter_bases,656716,0.5,under,-191
MLB,20260415,SD,SEA,,player_prop,batter_hits,663728,0.5,under,-151
MLB,20260415,ATH,TEX,,player_prop,batter_hits,592626,0.5,under,-160
MLB,20260415,PHI,CHC,,player_prop,batter_hits,665804,0.5,under,-191
MLB,20260415,DET,KC,,player_prop,batter_bases,657041,0.5,under,-238
MLB,20260415,DET,KC,,player_prop,batter_hits,668670,0.5,under,-207
MLB,20260415,PHI,CHC,,player_prop,batter_hits,805249,0.5,under,-202
